0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,y
24,74,4,3,4,15731,213,2000,1,355,2000,546959,7392,15688,8,5754,15681,18,45,0,9,45,5,3,5,2,16,1,30,29,17,9,22,13,110,61,148,87,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,15,1,23,22,26,2,59,57,926,80,1402,1322,3,17,2,2,4,25982,1529,7170,80,1887,7090,132391,7788,16033,108,5913,15926,46,51,15,11,36,4,3,5,2,15,1,29,28,16,10,22,12,106,67,148,81,3,0,6,6,1,0,1,1,1,0,1,1,0,0,0,0,16,9,23,14,32,5,59,54,939,565,1401,836,2019,4,19,30,0,28,0
39,172,7,3,3,275905,1605,100000,1,9817,100000,2103382,12229,103589,2,27116,103587,31,57,6,16,51,5,3,5,2,18,1,31,30,17,10,22,12,111,62,152,90,3,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,15,0,23,23,30,0,59,59,904,2,1421,1419,7,22,6,4,4,170736,7761,160000,1,34020,160000,501143,22780,161814,376,42177,161438,30,54,0,21,54,5,3,5,2,16,4,29,25,17,10,22,12,109,66,150,84,3,0,6,6,1,0,1,1,0,0,0,0,0,0,0,0,14,1,23,22,30,4,54,50,843,65,1404,1339,2018,11,3,53,1,28,0
41,154,5,2,3,21847,142,2700,1,384,2700,5475355,35555,38347,29940,1977,8408,22,45,0,13,45,5,3,5,2,19,1,30,29,17,9,22,13,110,61,151,90,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,16,1,23,22,31,0,59,59,968,81,1388,1307,5,7,5,4,4,20239,2892,5164,19,2388,5146,261379,37340,39027,34587,1506,4441,32,48,9,18,39,4,3,5,2,17,15,23,8,14,11,20,9,90,75,136,61,4,0,6,6,1,0,1,1,0,0,0,0,0,0,0,0,15,11,21,10,34,23,58,35,916,683,1296,613,2016,9,18,39,1,29,0
12,74,4,2,3,17402,236,3000,1,612,2999,111384,1506,5598,42,1252,5556,21,45,0,9,45,5,3,5,2,17,1,31,30,17,9,22,13,111,61,152,91,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,12,1,22,21,35,0,59,59,750,85,1350,1265,2,5,2,2,2,16669,3334,4642,201,1874,4442,21376,4276,5601,667,2063,4934,37,39,33,4,6,5,3,5,2,25,5,31,26,19,13,22,9,128,89,152,63,4,1,6,5,1,0,1,1,0,0,0,0,1,0,1,1,13,7,17,10,18,3,48,45,762,468,1023,555,2018,9,17,30,0,43,0
61,303,19,5,8,492331,1625,34841,-5000,3630,39841,1189566,3926,40052,0,5846,40052,15,39,0,9,39,4,3,5,2,15,1,31,30,16,9,22,13,105,61,152,91,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,15,1,23,22,30,0,59,59,922,62,1439,1377,18,177,12,3,4,467248,2640,40000,20,4386,39980,1161860,6565,40168,189,6568,39979,35,51,9,11,42,5,3,5,2,14,1,31,30,16,10,22,12,106,64,152,88,3,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,17,8,23,15,30,0,59,59,1031,523,1416,893,2017,7,16,116,1,41,0
14,43,5,3,5,37389,870,18000,6,3126,17995,340605,7922,19859,11,3713,19848,12,45,0,8,45,4,3,5,2,13,1,31,30,14,10,20,10,90,62,137,75,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,15,0,23,23,30,0,58,58,905,18,1401,1383,4,6,4,4,4,39155,6526,19550,76,7663,19474,67512,11252,19909,360,6854,19550,24,36,0,17,36,4,3,5,2,14,8,29,21,15,11,19,8,99,70,131,61,3,1,6,5,1,0,1,1,0,0,0,0,0,0,0,0,14,11,17,6,32,9,58,49,852,675,1075,400,2018,3,31,17,1,24,0
5,42,5,4,4,136521,3251,85000,11,13604,84989,251170,5981,85552,148,18034,85405,38,45,0,15,45,4,3,5,2,16,1,30,29,16,9,22,13,104,61,148,87,3,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,15,6,23,17,28,0,59,59,904,391,1416,1025,3,18,3,4,4,135636,7536,100740,24,23842,100716,169335,9408,102552,172,23892,102381,32,45,0,20,45,4,3,5,2,17,2,30,28,17,10,21,11,108,64,139,75,3,0,6,6,1,0,1,1,0,0,0,0,1,0,1,1,14,6,19,13,24,0,58,58,831,375,1191,816,2012,12,2,69,1,43,0
37,108,7,5,5,110031,1019,13000,1,2139,13000,9324994,86343,143644,42795,27752,100850,23,45,0,14,45,5,3,5,2,15,1,31,30,17,9,22,13,112,61,152,91,3,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,14,3,23,20,28,0,59,59,836,196,1423,1227,5,7,3,2,2,8579,1226,3584,88,1208,3496,691505,98787,128401,56313,32038,72088,20,45,0,18,45,4,3,5,2,8,1,21,20,15,10,21,11,98,65,142,77,3,0,5,5,0,0,0,0,1,0,1,1,0,0,0,0,15,9,20,11,26,14,45,31,892,575,1245,670,2016,10,23,159,0,65,0
50,272,14,6,7,215489,793,19000,1,2032,19000,2078397,7642,38221,0,8321,38221,21,72,0,16,72,5,3,5,2,16,1,31,30,18,10,22,12,117,68,149,81,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,13,0,23,23,29,0,59,59,775,0,1428,1428,11,71,7,5,7,215484,3035,38917,1,6395,38916,491634,6925,39171,22,9540,39149,24,42,0,13,42,5,3,5,2,18,1,31,30,17,10,22,12,111,68,149,81,3,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,14,1,23,22,27,0,59,59,838,82,1411,1329,2018,3,27,21,0,38,0
13,53,9,2,7,1361438,25688,300080,1,53263,300079,634175,11966,92287,0,17663,92287,6,33,0,8,33,5,3,5,2,17,5,28,23,17,10,22,12,110,65,148,83,4,0,6,6,1,0,1,1,0,0,0,0,0,0,0,0,8,2,22,20,28,2,56,54,465,141,1366,1225,5,35,3,3,3,1360099,38860,390000,3228,70477,386773,2061399,58898,392366,8999,70118,383367,21,36,6,14,30,5,3,5,2,17,6,26,20,17,11,22,11,109,71,147,76,3,0,6,6,1,0,1,1,0,0,0,0,0,0,0,0,14,7,23,16,25,2,58,56,865,433,1398,965,2010,3,26,194,1,54,0
26,57,6,4,5,141041,2475,17800,1,2870,17799,88857,1559,17803,1,2895,17803,17,45,6,16,39,4,3,5,2,16,1,31,30,16,9,22,13,106,61,152,91,3,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,15,2,21,19,26,1,57,56,873,175,1303,1128,8,80,3,3,3,142224,1778,9975,3,2445,9973,209441,2619,19574,12,3527,19563,22,24,6,6,18,4,3,5,2,15,1,31,30,15,9,22,13,96,61,152,91,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,14,8,21,13,33,2,59,57,862,506,1292,786,2014,10,26,21,0,41,0
9,44,5,2,3,52638,1197,6006,2,1555,6004,112609,2560,9834,1,3001,9833,15,45,0,10,45,4,3,5,2,16,1,30,29,15,9,22,13,100,61,147,86,3,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,14,1,21,20,27,0,59,59,866,60,1309,1249,6,20,4,3,5,52107,2606,7554,6,2535,7548,91323,4567,10334,217,3150,10117,28,45,0,13,45,4,3,5,2,14,1,29,28,16,10,21,11,103,62,143,81,3,0,6,6,1,0,1,1,1,0,1,1,0,0,0,0,15,0,21,21,31,0,59,59,895,59,1312,1253,2019,5,1,23,0,39,0
4,20,3,2,3,636592,31830,80000,1,20855,80000,135723,6787,52778,1,14194,52778,3,6,0,4,6,5,3,5,2,14,1,30,29,16,9,22,13,106,61,151,90,4,0,6,6,1,0,1,1,1,0,1,1,0,0,0,0,11,2,23,21,28,5,57,52,664,131,1388,1257,4,10,4,3,3,417608,41761,82030,11000,20061,71030,486201,48621,82778,13778,22297,69000,12,48,0,20,48,4,3,5,2,15,2,27,25,16,10,21,11,105,67,145,78,4,0,6,6,1,0,1,1,0,0,0,0,0,0,0,0,14,10,18,8,23,0,49,49,845,646,1097,451,2012,11,4,276,1,55,0
84,304,5,3,3,161658,532,80000,1,5403,79999,4192980,13793,103105,22,14326,103084,24,51,0,13,51,4,3,5,2,15,1,31,30,16,9,22,13,103,61,150,89,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,16,0,23,23,30,0,59,59,945,19,1438,1419,11,41,4,3,5,145182,3542,90000,6,15881,89995,608140,14833,103145,139,18546,103007,27,45,0,20,45,4,3,5,2,16,2,28,26,16,10,22,12,103,62,149,87,3,0,6,6,1,0,1,1,0,0,0,0,0,0,0,0,15,0,23,23,35,1,59,58,878,21,1395,1374,2013,5,6,63,1,27,0
9,39,4,2,2,146203,3749,42600,3,7635,42597,1063054,27258,54803,67,16703,54736,19,45,6,14,39,4,3,5,2,14,1,29,28,15,9,22,13,98,61,147,86,4,0,6,6,1,0,1,1,1,0,1,1,0,0,0,0,15,1,22,21,27,0,58,58,923,95,1343,1248,5,28,4,3,4,110592,3950,12369,2,3195,12368,928049,33145,61725,2084,17774,59642,37,45,0,17,45,4,3,5,2,16,1,31,30,15,9,22,13,101,61,151,90,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,9,5,20,15,27,3,59,56,513,305,1203,898,2020,1,21,65,0,34,0
9,22,3,3,3,16523,752,10000,1,2165,9999,218889,9950,18822,4570,4416,14252,20,36,12,10,24,4,3,5,2,15,2,28,26,16,10,21,11,104,62,142,80,4,0,6,6,1,0,1,1,0,0,0,0,0,0,0,0,10,2,20,18,35,2,57,55,610,165,1204,1039,6,14,4,5,7,26961,1926,8600,40,2316,8560,153389,10957,18823,4770,4198,14053,18,33,0,13,33,4,3,5,2,14,3,29,26,15,10,20,10,101,66,132,66,4,0,6,6,1,0,1,1,0,0,0,0,0,0,0,0,14,7,20,13,25,2,58,56,831,477,1209,732,2015,6,5,178,1,52,0
6,21,5,2,2,1088176,51818,300000,91,71129,299909,613530,29216,238144,1,62221,238144,6,9,0,5,9,4,3,5,2,15,1,31,30,15,11,20,9,97,74,133,59,3,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,13,9,15,6,39,4,55,51,816,574,955,381,4,7,4,3,3,222154,31737,100001,200,35840,99801,543219,77603,338144,15555,118690,322589,9,9,9,0,0,4,3,5,2,16,1,28,27,16,10,20,10,103,63,133,70,3,1,6,5,1,0,1,1,1,0,1,1,0,0,0,0,12,9,14,5,25,10,38,28,702,577,867,290,2014,8,1,79,1,53,0
13,38,8,4,5,168321,4430,100000,1,17427,99999,442437,11644,49989,1,20242,49989,25,45,0,17,45,5,3,5,2,19,3,31,28,18,10,22,12,118,63,152,89,4,0,6,6,1,0,1,1,0,0,0,0,1,0,1,1,13,3,22,19,30,1,59,58,802,225,1326,1101,6,10,6,3,4,128036,12804,50000,12,20459,49989,259567,25957,100523,13,39971,100511,31,45,9,16,36,4,3,5,2,19,2,30,28,16,10,22,12,107,62,149,87,3,0,6,6,1,0,1,1,0,0,0,0,1,0,1,1,15,10,20,10,28,0,56,56,928,616,1227,611,2009,3,31,320,1,44,0
3,26,3,2,5,78359,3014,14093,414,3134,13679,185564,7138,18310,1,6566,18310,2,9,0,3,9,5,3,5,2,19,9,25,16,17,11,21,10,111,69,145,76,3,0,6,6,1,0,1,1,0,0,0,0,0,0,0,0,20,9,23,14,40,3,56,53,1203,556,1383,827,5,7,3,3,3,65004,9287,20400,2394,7979,18007,78910,11273,20810,2453,7701,18358,23,42,6,19,36,4,3,5,2,22,19,24,5,17,12,21,9,113,82,143,61,4,0,6,6,1,0,1,1,0,0,0,0,0,0,0,0,19,14,21,7,19,1,56,55,1108,896,1290,394,2018,1,16,19,1,32,0
8,26,4,3,3,229344,8821,50000,1,12132,49999,43262,1664,5067,1,1844,5067,11,30,0,11,30,4,3,5,2,14,2,29,27,15,10,21,11,99,62,143,81,3,0,6,6,1,0,1,1,0,0,0,0,0,0,0,0,10,3,20,17,27,0,56,56,625,180,1250,1070,7,53,4,2,2,228087,4304,44000,120,7378,43881,471312,8893,50312,282,9755,50031,37,45,9,13,36,4,3,5,2,15,2,31,29,15,10,22,12,97,64,146,82,3,0,6,6,1,0,1,1,0,0,0,0,1,0,1,1,14,8,22,14,34,0,59,59,857,488,1368,880,2016,7,15,314,0,40,0
4,11,3,5,5,182713,16611,78000,1,28216,78000,299905,27265,118640,437,44651,118204,20,36,0,14,36,4,3,5,2,13,8,16,8,14,10,20,10,92,68,137,69,2,0,6,6,1,0,1,1,0,0,0,0,0,0,0,0,14,8,19,11,22,0,58,58,846,535,1145,610,3,10,3,2,2,182700,18270,130000,500,40798,129500,332369,33237,155840,2438,58331,153403,8,9,6,2,3,4,3,5,2,17,7,30,23,15,10,20,10,98,67,137,70,3,0,5,5,0,0,0,0,0,0,0,0,1,0,1,1,12,6,21,15,31,1,58,57,727,410,1273,863,2013,2,4,34,1,66,0
25,470,2,2,2,100068,213,6000,1,872,5999,2192128,4665,8683,19,1763,8665,17,45,6,6,39,5,3,5,2,18,1,31,30,17,9,22,13,114,61,152,91,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,15,0,23,23,28,0,59,59,895,0,1429,1429,6,40,3,3,4,104341,2609,6094,1,2157,6094,192899,4823,9383,452,1771,8931,32,33,12,6,21,5,3,5,2,19,1,30,29,18,10,22,12,118,64,151,87,4,1,6,5,1,0,1,1,1,0,1,1,0,0,0,0,15,0,23,23,34,0,55,55,928,33,1430,1397,2013,5,21,16,0,31,0
7,22,4,4,4,53476,2431,34690,4,8045,34687,20364,926,2749,41,680,2708,16,57,0,11,57,4,3,5,2,9,1,27,26,11,9,22,13,72,61,146,85,4,0,6,6,1,0,1,1,1,0,1,1,0,0,0,0,10,3,19,16,34,0,59,59,617,196,1146,950,3,3,3,2,2,52870,17624,32000,3000,14502,29000,55884,18628,34726,3249,15751,31478,17,39,6,20,33,3,3,3,0,20,11,27,16,12,11,13,2,80,71,87,16,4,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,15,11,18,7,49,38,58,20,949,698,1138,440,2015,4,6,312,0,46,0
7,129,6,4,5,28779,224,4800,1,697,4799,66893,519,7398,7,1227,7392,15,18,0,4,18,5,3,5,2,16,1,31,30,17,9,22,13,111,61,152,91,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,16,3,23,20,31,0,59,59,979,196,1425,1229,4,29,4,3,3,28813,994,10000,100,1939,9900,36737,1267,10058,113,2069,9945,9,9,6,1,3,5,3,5,2,15,1,31,30,16,10,22,12,107,62,152,90,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,16,8,22,14,30,0,59,59,955,512,1333,821,2014,1,12,49,1,48,0
6,22,3,3,3,174110,7915,100000,20,21097,99980,242721,11033,27741,0,10805,27741,45,54,9,15,45,4,3,5,2,16,4,31,27,15,11,21,10,98,69,144,75,4,0,6,6,1,0,1,1,0,0,0,0,1,0,1,1,13,2,22,20,35,0,59,59,810,175,1363,1188,7,12,5,4,4,174106,14509,100000,20,28683,99980,211247,17604,100241,20,28056,100221,31,54,9,20,45,4,3,5,2,18,4,29,25,16,11,21,10,106,69,144,75,4,0,6,6,1,0,1,1,0,0,0,0,0,0,0,0,13,2,16,14,32,2,59,57,757,172,1001,829,2012,1,7,192,0,28,0
5,13,4,2,3,159377,12260,30000,900,9396,29100,50969,3921,30030,30,8055,30000,6,9,0,5,9,4,3,5,2,17,7,30,23,15,10,21,11,96,67,142,75,3,0,5,5,0,0,0,0,0,0,0,0,1,0,1,1,15,2,22,20,38,10,56,46,897,130,1352,1222,6,15,7,5,5,118086,7873,20000,3,5210,19998,244974,16332,30930,4543,7068,26388,20,42,0,17,42,4,3,5,2,15,2,29,27,15,10,22,12,95,62,150,88,4,0,6,6,1,0,1,1,0,0,0,0,0,0,0,0,16,10,23,13,26,3,53,50,942,630,1433,803,2013,12,23,34,1,60,0
16,51,9,6,9,468894,9194,110000,1,23411,109999,1388858,27233,115324,119,22575,115205,12,42,0,12,42,4,3,5,2,15,1,31,30,16,9,22,13,106,61,150,89,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,13,3,22,19,33,0,59,59,798,235,1370,1135,12,27,8,4,5,374275,13863,100000,120,21969,99880,1090141,40376,115597,4978,33429,110619,9,12,0,3,12,4,3,5,2,16,1,31,30,16,10,22,12,104,67,152,85,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,16,8,21,13,25,0,52,52,938,532,1305,773,2012,5,19,44,1,35,0
11,69,9,3,4,1115208,16163,185000,900,29639,184100,489865,7100,115348,1,15969,115348,9,9,0,2,9,4,3,5,2,16,1,31,30,16,9,22,13,106,61,150,89,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,17,8,22,14,26,1,57,56,1013,528,1362,834,6,86,3,4,4,1113997,12954,300000,600,35414,299400,1775029,20640,300348,2074,35528,298275,41,42,9,8,33,5,3,5,2,18,1,31,30,17,10,22,12,109,64,152,88,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,17,9,21,12,28,0,59,59,1036,554,1312,758,2016,7,22,91,0,40,0
52,195,9,5,6,493537,2531,120000,-120000,21920,240000,4890656,25081,139937,35,36989,139902,22,63,0,12,63,5,3,5,2,17,1,31,30,17,9,22,13,111,61,150,89,3,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,15,1,23,22,29,0,59,59,921,108,1411,1303,7,26,7,5,6,411339,15821,139018,1,33507,139017,899647,34602,139937,235,42694,139702,8,39,0,12,39,5,3,5,2,17,1,27,26,18,11,22,11,120,71,147,76,4,0,6,6,1,0,1,1,1,0,1,1,0,0,0,0,12,0,22,22,27,0,59,59,708,0,1377,1377,2006,4,26,48,1,48,0
24,75,4,3,4,26852,359,7000,1,1092,6999,183829,2452,7379,1,2968,7378,19,42,0,8,42,5,3,5,2,18,1,31,30,18,10,22,12,119,65,152,87,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,13,4,21,17,26,1,59,58,777,265,1262,997,3,5,3,3,3,26860,5372,7391,2421,2659,4970,26950,5390,7395,2425,2638,4971,34,39,12,13,27,5,3,5,2,14,8,17,9,17,11,20,9,111,75,136,61,4,2,6,4,1,0,1,1,0,0,0,0,0,0,0,0,13,10,16,6,37,10,54,44,805,651,1014,363,2009,4,11,31,0,33,0
5,35,5,4,4,195528,5587,16600,25,4252,16575,12875,368,6037,1,1234,6036,12,42,6,10,36,4,3,5,2,14,2,31,29,16,10,22,12,101,62,152,90,3,0,6,6,1,0,1,1,0,0,0,0,1,0,1,1,14,5,21,16,22,0,50,50,818,350,1298,948,3,41,2,2,2,195529,4769,8810,520,2204,8290,259105,6320,16601,1515,3718,15086,29,33,9,10,24,5,3,5,2,14,2,31,29,16,10,22,12,107,62,152,90,3,0,6,6,1,0,1,1,0,0,0,0,1,0,1,1,15,5,19,14,28,0,57,57,884,309,1178,869,2018,12,27,0,0,50,0
32,550,10,3,4,199304,363,18000,1,1747,17999,5727379,10414,34966,115,6959,34852,14,57,0,8,57,4,3,5,2,16,1,31,30,16,9,22,13,101,61,152,91,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,15,0,23,23,30,0,59,59,902,17,1422,1405,15,106,11,4,5,201128,1898,6897,1,2080,6897,1270059,11982,34968,1219,6877,33750,21,57,0,15,57,4,3,5,2,16,1,31,30,16,9,22,13,102,61,152,91,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,9,2,23,21,26,0,59,59,538,168,1390,1222,2009,8,3,84,1,35,0
2,7,2,2,2,102003,14572,40000,1,15263,39999,40647,5807,21041,513,8085,20529,16,24,9,9,15,4,3,5,2,14,2,27,25,15,10,21,11,96,62,141,79,3,0,6,6,1,0,1,1,0,0,0,0,0,0,0,0,7,2,14,12,42,13,59,46,445,154,868,714,1,20,1,1,1,80533,4027,18854,100,4788,18754,290446,14523,41354,862,9432,40493,36,36,36,0,0,4,3,4,1,11,1,31,30,12,10,16,6,79,62,107,45,3,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,10,9,14,5,27,3,47,44,606,543,885,342,2018,10,8,258,0,50,0
14,121,8,4,5,234096,1935,23117,-3400,4003,26517,248639,2055,13812,1,2271,13811,15,39,0,6,39,4,3,5,2,15,1,30,29,16,9,22,13,103,61,149,88,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,14,0,23,23,32,0,59,59,850,9,1411,1402,4,93,4,3,3,235397,2532,23637,100,4474,23538,424627,4566,26586,377,5120,26209,33,33,9,3,24,4,3,5,2,17,1,31,30,16,9,22,13,107,61,152,91,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,7,6,19,13,17,0,43,43,391,360,1153,793,2020,2,19,116,1,37,0
19,114,8,3,5,234617,2059,26100,1,4113,26100,57175,502,15294,0,1899,15294,26,48,0,15,48,4,3,5,2,19,1,31,30,16,10,22,12,107,62,151,89,3,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,14,0,23,23,30,0,59,59,820,38,1438,1400,9,97,7,4,4,234618,2419,19983,1,4094,19983,300587,3099,26872,3,5542,26870,37,48,9,10,39,4,3,5,2,18,1,31,30,16,10,22,12,107,62,151,89,3,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,14,0,23,23,32,0,59,59,842,42,1437,1395,2014,11,10,42,0,30,0
21,85,5,5,4,6941620,81667,3460000,2,468743,3459999,6349428,74700,3460821,821,457376,3460000,17,39,0,6,39,5,4,5,1,22,5,29,24,21,14,22,8,141,96,150,54,4,0,6,6,1,0,1,1,0,0,0,0,0,0,0,0,11,6,22,16,26,0,59,59,646,362,1329,967,2,3,3,2,2,3460300,1153434,2460000,300,1237008,2459700,4484770,1494924,3470821,3128,1783814,3467694,6,9,0,6,9,5,4,5,1,12,5,24,19,17,14,21,7,113,96,145,49,6,6,6,0,1,1,1,0,0,0,0,0,0,0,0,0,13,11,15,4,42,35,51,16,822,700,951,251,2014,2,6,121,0,52,0
13,41,10,4,7,131248,3202,40000,3,7715,39997,266493,6500,19244,32,6023,19213,19,45,0,15,45,4,3,5,2,13,1,31,30,13,9,22,13,86,61,149,88,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,13,0,22,22,34,1,59,58,814,16,1379,1363,6,15,6,4,4,126141,8410,40000,2,11955,39998,179371,11959,58210,886,15735,57325,27,45,6,17,39,5,3,5,2,13,1,24,23,18,10,21,11,118,62,145,83,4,0,6,6,1,0,1,1,1,0,1,1,0,0,0,0,14,8,19,11,38,10,58,48,862,508,1186,678,2014,5,17,17,0,30,0
5,47,4,2,4,102867,2189,10000,1,2901,10000,65915,1403,12301,1,2328,12300,12,45,0,17,45,4,3,4,1,14,1,26,25,14,12,14,2,90,82,94,12,4,2,6,4,1,0,1,1,1,0,1,1,0,0,0,0,14,10,20,10,36,3,58,55,840,625,1253,628,16,19,11,3,3,102921,5417,9800,1,3180,9799,123044,6476,17301,2,4504,17299,12,33,6,8,27,4,3,4,1,15,3,26,23,14,12,14,2,89,82,95,13,5,3,6,3,1,0,1,1,0,0,0,0,0,0,0,0,14,10,20,10,26,2,51,49,862,641,1248,607,2018,6,24,222,0,47,1
23,42,2,2,2,41042,978,10000,3,2591,9997,720142,17147,24053,72,6303,23981,20,65,12,12,53,4,3,5,2,12,1,31,30,15,12,19,7,96,80,130,50,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,17,7,23,16,33,0,58,58,1006,467,1423,956,1,5,1,1,1,32332,6467,7974,1730,2658,6244,82579,16516,24184,8046,6562,16139,48,48,48,0,0,5,3,5,2,15,1,25,24,17,11,22,11,112,70,146,76,3,0,5,5,0,0,0,0,1,0,1,1,0,0,0,0,16,15,16,1,13,3,16,13,961,912,976,64,2019,3,22,167,1,54,0
10,22,5,3,3,14130,643,7360,5,1787,7355,3567949,162180,169369,141742,6928,27628,22,57,9,16,48,4,3,5,2,15,1,28,27,16,10,20,10,104,68,133,65,2,0,6,6,1,0,1,1,1,0,1,1,0,0,0,0,16,7,22,15,25,2,59,57,953,451,1357,906,4,15,4,4,4,55840,3723,10410,38,3803,10373,2491164,166078,183603,152151,9652,31452,12,33,0,8,33,4,3,5,2,18,4,31,27,17,11,22,11,109,70,146,76,3,0,6,6,1,0,1,1,0,0,0,0,1,0,1,1,15,10,20,10,25,4,50,46,893,610,1217,607,2017,10,4,346,1,46,0
2,17,2,2,2,1974813,116166,200000,9806,45416,190194,68831,4049,68824,1,16692,68824,20,42,0,22,42,5,3,5,2,11,1,31,30,17,10,22,12,109,62,152,90,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,13,9,15,6,42,27,54,27,777,567,949,382,4,13,3,4,4,1118807,86063,200000,4000,77989,196000,1172820,90217,200001,9807,75136,190195,26,42,0,19,42,5,3,5,2,14,1,30,29,16,10,22,12,107,62,146,84,3,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,14,10,17,7,35,0,55,55,870,606,1067,461,2014,6,23,83,1,47,0
30,363,15,6,8,406323,1120,25500,1,3021,25500,1121746,3091,30387,1,4794,30387,16,51,0,14,51,4,3,5,2,16,1,31,30,16,9,22,13,106,61,152,91,3,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,14,0,23,23,29,0,59,59,847,6,1433,1427,23,124,10,3,5,390871,3153,22440,1,4436,22440,728228,5873,30427,100,6239,30328,18,45,0,14,45,5,3,5,2,15,1,30,29,17,9,22,13,107,61,148,87,3,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,13,0,22,22,30,0,59,59,799,41,1378,1337,2015,7,15,219,0,35,0
26,177,5,4,4,48675,275,5000,1,664,4999,144717,818,4391,1,816,4391,19,45,9,9,36,5,3,5,2,19,1,31,30,19,12,22,10,125,76,152,76,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,16,0,23,23,31,0,59,59,948,24,1439,1415,7,48,5,4,5,49239,1026,5000,1,1295,5000,75818,1580,5241,60,1370,5181,28,33,6,10,27,5,3,5,2,17,1,30,29,18,12,22,10,118,76,148,72,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,16,0,23,23,31,2,58,56,968,22,1438,1416,2019,3,24,31,0,33,0
24,112,3,3,3,19304,173,2000,1,282,1999,61435,549,3927,1,849,3926,18,48,6,8,42,5,3,5,2,20,1,31,30,19,10,22,12,124,67,150,83,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,14,0,23,23,27,0,59,59,865,1,1408,1407,4,36,2,2,4,18511,515,2798,8,650,2790,36286,1008,4227,48,1053,4179,33,36,0,6,36,5,3,5,2,20,7,29,22,19,10,22,12,124,67,148,81,4,0,6,6,1,0,1,1,0,0,0,0,0,0,0,0,14,9,23,14,28,0,59,59,855,569,1409,840,2019,8,15,207,0,49,0
22,76,3,3,3,84359,1110,40000,3,4705,39997,3008122,39581,66362,11993,22924,54370,17,45,12,9,33,5,3,5,2,15,1,31,30,17,10,21,11,113,67,145,78,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,13,0,21,21,31,0,58,58,803,1,1303,1302,2,8,2,2,3,53456,6682,15000,500,4271,14500,440230,55029,67512,20164,15864,47349,33,36,6,11,30,4,3,5,2,12,6,15,9,14,10,20,10,92,68,136,68,3,0,6,6,1,0,1,1,0,0,0,0,0,0,0,0,14,9,17,8,29,6,58,52,869,557,1045,488,2019,6,10,137,1,41,0
